country_code,country,year,inflation_rate,gdp_growth,school_enrollment,SE.PRM.NENR.FE,SE.PRM.NENR.MA,child_mortality_u5,SH.DYN.MORT.FE,SH.DYN.MORT.MA,poverty_rate,gini_index,unemployment_rate,sanction_active,sanction_type,sanction_duration,sanction_intensity_index,regime_score,conflict_incidence,conflict_intensity,oil_exports,pharma_imports,fuel_imports
ABW,ABW,1995,3.36139107320899,2.54714368704694,,,,,,,,,,0.0,none,0.0,0.0,,,,,,
ABW,ABW,1996,3.22528797213979,1.18578851134656,,,,,,,,,,0.0,none,0.0,0.0,,,,,,
ABW,ABW,1997,2.99994809778412,7.04687499241221,,,,,,,,,,0.0,none,0.0,0.0,,,,,,
ABW,ABW,1998,1.86948853615541,1.99198444906199,,,,,,,,,,0.0,none,0.0,0.0,,,,,,
ABW,ABW,1999,2.28037198258753,1.2380418420716,97.82877,98.47424,97.20058,,,,,,,0.0,none,0.0,0.0,,,,,,
ABW,ABW,2000,4.04402131190513,7.62292064930222,98.08635,97.82293,98.34398,,,,,,,0.0,none,0.0,0.0,,,,0.0,27909151.0,0.0
ABW,ABW,2001,2.88360430316264,4.1820016304779,94.53929,,,,,,,,,0.0,none,0.0,0.0,,,,0.0,22397910.0,0.0
ABW,ABW,2002,3.31524678585423,-0.944953481157384,95.31814,94.60751,96.01701,,,,,,,0.0,none,0.0,0.0,,,,0.0,22597636.0,0.0
ABW,ABW,2003,3.65636507938418,1.11050459944282,93.9307,92.74784,95.10213,,,,,,,0.0,none,0.0,0.0,,,,0.0,24511832.0,0.0
ABW,ABW,2004,2.52912946932762,7.29372807096192,94.63489,92.99585,96.26574,,,,,,,0.0,none,0.0,0.0,,,,0.0,25919284.0,0.0
ABW,ABW,2005,3.39778677828806,-0.383137672063768,97.80506,96.56223,99.04493,,,,,,,0.0,none,0.0,0.0,,,,0.0,26057593.0,0.0
ABW,ABW,2006,3.60802438784541,1.12741146411624,98.6384,,,,,,,,,0.0,none,0.0,0.0,,,,0.0,25981746.0,0.0
ABW,ABW,2007,5.39256784475517,3.0895443848509,98.86144,,,,,,,,,0.0,none,0.0,0.0,,,,0.0,28370729.0,0.0
ABW,ABW,2008,8.95598705177784,1.83575517191368,99.05832,,,,,,,,,0.0,none,0.0,0.0,,,,0.0,28483371.0,0.0
ABW,ABW,2009,-2.13542872046937,-11.6777413693852,95.89151,97.70515,94.12297,,,,,,,0.0,none,0.0,0.0,,,,12973.0,31174014.0,58794895.0
ABW,ABW,2010,2.07814071860787,-2.73345679250639,98.91975,,,,,,,,,0.0,none,0.0,0.0,,,,132550.0,31242180.0,70030076.0
ABW,ABW,2011,4.31629742195203,3.36923718421511,,,,,,,,,,0.0,none,0.0,0.0,,,,16310.0,32029622.0,93503308.0
ABW,ABW,2012,0.627471992893373,-1.04079988436683,,,,,,,,,,0.0,none,0.0,0.0,,,,81309.0,31711690.0,96374312.0
ABW,ABW,2013,-2.37206524252261,6.43146080719245,,,,,,,,,,0.0,none,0.0,0.0,,,,5678.0,28505796.0,93973011.0
ABW,ABW,2014,0.421440918881214,1.42609864257801,99.23471,,,,,,,,,0.0,none,0.0,0.0,,,,283007.0,29420914.0,93024544.0
ABW,ABW,2015,0.474763597342641,3.61147995361162,,,,,,,,,,0.0,none,0.0,0.0,,,,157607.0,26505133.0,60271547.0
ABW,ABW,2016,-0.931195987079561,1.23433537363427,,,,,,,,,,0.0,none,0.0,0.0,,,,100344.99,28149769.94,45841412.83
ABW,ABW,2017,-1.02828178762012,3.49342985290626,,,,,,,,,,0.0,none,0.0,0.0,,,,102291.617,30664885.052,65925477.661
ABW,ABW,2018,3.62604141352961,3.21247111920076,,,,,,,,,,0.0,none,0.0,0.0,,,,41458.658,33024842.519,76706439.484
ABW,ABW,2019,4.25746204335428,1.22511225158814,,,,,,,,,,0.0,none,0.0,0.0,,,,8550.279,35294897.753,63090147.702
ABW,ABW,2020,,-23.8979898352395,,,,,,,,,,0.0,none,0.0,0.0,,,,29907.262,35318033.507,45556837.09
ABW,ABW,2021,,14.7306159219273,,,,,,,,,,0.0,none,0.0,0.0,,,,25235.754,40658454.734,60587516.464
ABW,ABW,2022,,10.6364309604414,,,,,,,,,,0.0,none,0.0,0.0,,,,24293.854,35546575.476,99060077.933
ABW,ABW,2023,,7.70679839650956,,,,,,,,,,0.0,none,0.0,0.0,,,,66885.474,37073610.65,91135588.1
ABW,ABW,2024,,6.81077669324542,,,,,,,,,,0.0,none,0.0,0.0,,,,,,
AFE,AFE,1995,12.2885912601426,4.35461769115784,,,,156.295820944702,147.173734603546,164.943896118331,,,7.77389399169686,0.0,none,0.0,0.0,,,,,,
AFE,AFE,1996,9.70658632526504,5.49911124792519,,,,153.48902900154,144.395247459997,162.164025238584,,,7.6816226939442,0.0,none,0.0,0.0,,,,,,
AFE,AFE,1997,10.2495987403066,3.85673898320249,,,,150.423176735311,141.353444580539,159.039325567278,,,7.64190636706094,0.0,none,0.0,0.0,,,,,,
AFE,AFE,1998,7.49525542305607,1.7751720856126,,,,149.910228348787,140.973185177462,158.40672433706,,,7.68263780767572,0.0,none,0.0,0.0,,,,,,
AFE,AFE,1999,7.81986477630862,2.63418427787336,,,,141.589705348872,132.72735948212,149.999584876009,,,7.72993010885893,0.0,none,0.0,0.0,,,,,,
AFE,AFE,2000,8.60148514851491,3.18137506041111,,,,136.670373865438,127.961434312144,144.986619633956,,,7.66876829683374,0.0,none,0.0,0.0,,,,,,
AFE,AFE,2001,5.84035398311557,3.50353308518427,,,,131.34246895388,122.757469263353,139.527878686229,,,7.55388452430262,0.0,none,0.0,0.0,,,,,,
AFE,AFE,2002,8.76375520313543,3.91711337379634,,,,125.45035255452,117.027914404237,133.480324858847,,,7.51149338877195,0.0,none,0.0,0.0,,,,,,
AFE,AFE,2003,7.44970014007366,3.00937249317595,,,,119.924103058101,111.670883404175,127.742873534344,,,7.4720424200925,0.0,none,0.0,0.0,,,,,,
AFE,AFE,2004,5.02342068616285,5.63469800866547,,,,115.2940473299,107.188852294932,122.953032890662,,,7.27852246959678,0.0,none,0.0,0.0,,,,,,
AFE,AFE,2005,8.55803802239778,6.17365914390395,,,,109.932128047785,102.032522350439,117.412711773774,,,7.10041371887931,0.0,none,0.0,0.0,,,,,,
AFE,AFE,2006,8.89816380214033,6.63749738735714,,,,103.889136904351,96.2217251654946,111.185135290277,,,7.03560059961336,0.0,none,0.0,0.0,,,,,,
AFE,AFE,2007,8.45077480635,6.70003329209791,,,,98.8359909874724,91.3739828245881,105.902896055904,,,6.98058891496815,0.0,none,0.0,0.0,,,,,,
AFE,AFE,2008,12.5666446595157,4.43752919445292,,,,93.769255659709,86.5480346908785,100.637187730015,,,6.95926232871186,0.0,none,0.0,0.0,,,,,,
AFE,AFE,2009,8.95421802392949,0.919472850509038,,,,89.1969130741823,82.1722699414215,95.9055824707748,,,7.0293349336202,0.0,none,0.0,0.0,,,,,,
AFE,AFE,2010,5.53753791645676,5.30790438645938,,,,85.9415134696025,79.0690697252376,92.4796520208838,,,7.33948885318777,0.0,none,0.0,0.0,,,,,,
AFE,AFE,2011,8.97120640995788,4.07747696614018,,,,87.3579037764883,80.6992923598229,93.6921048553029,,,7.303350943492,0.0,none,0.0,0.0,,,,,,
AFE,AFE,2012,9.15870843167905,1.89717291956102,,,,78.9054217634591,72.3957651005755,85.0741128283771,,,7.10873740350119,0.0,none,0.0,0.0,,,,,,
AFE,AFE,2013,5.74883133553454,4.35668249727492,,,,74.7071109466787,68.3733231819968,80.6905129422367,,,6.88972223038428,0.0,none,0.0,0.0,,,,,,
AFE,AFE,2014,5.52581923392517,3.92038970191821,,,,73.5860883176291,67.4387263341745,79.4248760468043,,,6.86242857576034,0.0,none,0.0,0.0,,,,,,
AFE,AFE,2015,5.09856164363687,2.93402965863687,,,,71.8244382347921,65.8172921602755,77.5164766111062,,,6.9309412585873,0.0,none,0.0,0.0,,,,,,
AFE,AFE,2016,6.44687722255584,2.13011703002091,,,,69.6722063696027,63.8437886423801,75.2517384822503,,,7.07442880999326,0.0,none,0.0,0.0,,,,,,
AFE,AFE,2017,6.22137528933118,2.67752389715308,,,,68.2390218853462,62.5142816003554,73.6799433698295,,,7.21491501896869,0.0,none,0.0,0.0,,,,,,
AFE,AFE,2018,4.6898064677633,2.70519413363353,,,,63.3576972065096,57.7904998258431,68.6488830926464,,,7.24484282680542,0.0,none,0.0,0.0,,,,,,
AFE,AFE,2019,4.10285075461156,2.03007686221603,,,,60.6580783301841,55.1799800367502,65.8179214393945,,,7.45910636823544,0.0,none,0.0,0.0,,,,,,
AFE,AFE,2020,5.19162942092851,-2.81757208724623,,,,58.9116528725575,53.5817160857199,63.9746152755426,,,7.97430164130982,0.0,none,0.0,0.0,,,,,,
AFE,AFE,2021,6.82472709282067,4.57877206871177,,,,57.1405061822291,51.9521280702186,62.1069265315094,,,8.40741154700022,0.0,none,0.0,0.0,,,,,,
AFE,AFE,2022,10.8834775726018,3.72271692296214,,,,56.6449066839014,51.56328825755,61.4664332540765,,,7.86947018999245,0.0,none,0.0,0.0,,,,,,
AFE,AFE,2023,7.39918558080627,1.9311603523693,,,,53.8062516481712,48.8520885851415,58.5062802104063,,,7.67654773372157,0.0,none,0.0,0.0,,,,,,
AFE,AFE,2024,4.48978854243448,2.76383869054277,,,,,,,,,7.57169749274654,0.0,none,0.0,0.0,,,,,,
AFG,AFG,1995,,,,,,152.8,148.3,157.2,,,7.868,0.0,none,0.0,0.0,0.094,1.0,2.0,,,
AFG,AFG,1996,,,,,,148.3,143.4,153.0,,,7.878,0.0,none,0.0,0.0,0.076,1.0,2.0,,,
AFG,AFG,1997,,,,,,144.1,138.9,148.9,,,7.863,0.0,none,0.0,0.0,0.073,1.0,2.0,,,
AFG,AFG,1998,,,,,,139.9,135.0,144.5,,,7.869,0.0,none,0.0,0.0,0.073,1.0,2.0,,,
AFG,AFG,1999,,,,,,135.8,131.1,140.3,,,7.877,0.0,none,0.0,0.0,0.073,1.0,2.0,,,
AFG,AFG,2000,,,,,,131.7,126.9,136.2,,,7.897,0.0,none,0.0,0.0,0.073,1.0,2.0,,,
AFG,AFG,2001,,-9.4319740700862,,,,127.4,122.9,131.8,,,7.973,0.0,none,0.0,0.0,0.084,1.0,2.0,,,
AFG,AFG,2002,,28.6000011706788,,,,123.1,118.9,127.2,,,7.867,0.0,none,0.0,0.0,0.22,1.0,1.0,,,
AFG,AFG,2003,,8.83227780288267,,,,118.7,114.4,122.9,,,7.844,0.0,none,0.0,0.0,0.227,1.0,1.0,,,
AFG,AFG,2004,,1.41411799339429,,,,114.2,109.8,118.4,,,7.794,0.0,none,0.0,0.0,0.238,1.0,1.0,,,
AFG,AFG,2005,12.6862687216715,11.2297148272859,,,,109.7,105.3,113.8,,,7.878,0.0,none,0.0,0.0,0.319,1.0,2.0,,,
AFG,AFG,2006,6.78459655001655,5.35740324748592,,,,105.1,100.7,109.3,,,7.897,0.0,none,0.0,0.0,0.373,1.0,2.0,,,
AFG,AFG,2007,8.68057078513406,13.8263195471281,,,,100.7,96.3,104.8,,,7.841,0.0,none,0.0,0.0,0.373,1.0,2.0,,,
AFG,AFG,2008,26.4186641547444,3.92498381999467,,,,96.3,92.0,100.4,,,7.879,0.0,none,0.0,0.0,0.379,1.0,2.0,0.0,19670526.0,487576499.0
AFG,AFG,2009,-6.81116108898996,21.3905283926492,,,,92.2,88.0,96.2,,,7.808,0.0,none,0.0,0.0,0.37,1.0,2.0,393708.0,16634367.0,788229566.0
AFG,AFG,2010,2.17853752389419,14.3624414710737,,,,88.3,84.2,92.3,,,7.809,0.0,none,0.0,0.0,0.353,1.0,2.0,0.0,40688984.0,1075187326.0
AFG,AFG,2011,11.8041858089129,0.426354776777345,,,,84.6,80.4,88.7,,,7.83,0.0,none,0.0,0.0,0.358,1.0,2.0,2391280.0,43884154.0,2222108850.0
AFG,AFG,2012,6.44121280934117,12.7522870926697,,,,81.2,77.1,85.2,,,7.875,0.0,none,0.0,0.0,0.362,1.0,2.0,0.0,36018405.0,1517526125.0
AFG,AFG,2013,7.38577178397855,5.60074465863221,,,,78.0,73.8,82.0,,,7.921,0.0,none,0.0,0.0,0.357,1.0,2.0,0.0,139563591.0,1452547655.0
AFG,AFG,2014,4.67399603536345,2.72454336219565,,,,75.1,70.9,79.1,,,7.915,0.0,none,0.0,0.0,0.355,1.0,2.0,0.0,68431720.0,1488624239.0
AFG,AFG,2015,-0.661709164713742,1.45131466066431,,,,72.4,68.3,76.4,,,9.032,0.0,none,0.0,0.0,0.353,1.0,2.0,19716077.0,60103177.0,1637956960.0
AFG,AFG,2016,4.38389195513915,2.26031420279821,,,,70.0,65.8,73.9,,,10.116,0.0,none,0.0,0.0,0.34,1.0,2.0,27672616.0,51420388.0,1008081868.0
AFG,AFG,2017,4.97595150553833,2.6470032027451,,,,67.6,63.6,71.5,,,11.184,0.0,none,0.0,0.0,0.339,1.0,2.0,43546609.57,96752645.03,923541847.36
AFG,AFG,2018,0.626149149168847,1.18922812944517,,,,65.4,61.4,69.4,,,11.192,0.0,none,0.0,0.0,0.336,1.0,2.0,89390208.17,89624824.46,969675693.88
AFG,AFG,2019,2.30237251516834,3.91160341625552,,,,63.3,59.2,67.2,,,11.187,0.0,none,0.0,0.0,0.338,1.0,2.0,69573174.51,161924899.71,1944548257.28
AFG,AFG,2020,5.60188791482224,-2.35110067203466,,,,61.3,57.2,65.3,,,11.71,0.0,none,0.0,0.0,0.335,1.0,2.0,,,
AFG,AFG,2021,5.13320340824963,-20.7388393676343,,,,59.3,55.3,63.2,,,12.006,0.0,none,0.0,0.0,0.144,1.0,2.0,,,
AFG,AFG,2022,13.7121023720065,-6.24017199240269,,,,57.4,53.4,61.1,,,14.1,0.0,none,0.0,0.0,0.076,1.0,1.0,,,
AFG,AFG,2023,-4.64470870797775,2.26694373649188,,,,55.5,51.6,59.2,,,14.008,0.0,none,0.0,0.0,0.073,1.0,1.0,,,
AFG,AFG,2024,-6.60118564073726,,,,,,,,,,13.687,0.0,none,0.0,0.0,0.081,1.0,1.0,,,
AFW,AFW,1995,10.5632886691814,1.85163689242765,,,,188.879551540936,180.363417200003,197.001939975652,,,4.39276887843604,0.0,none,0.0,0.0,,,,,,
AFW,AFW,1996,4.91423972637201,4.62182205216881,,,,186.140991973689,177.688988799319,194.186099459234,,,4.32613401613888,0.0,none,0.0,0.0,,,,,,
AFW,AFW,1997,3.99714170439303,4.38782099734694,,,,182.592866554921,174.205121134566,190.582020537075,,,4.29611784310687,0.0,none,0.0,0.0,,,,,,
AFW,AFW,1998,4.47112543851099,3.6155976305877,,,,178.520481509666,170.134669886962,186.472221945784,,,4.30420099773995,0.0,none,0.0,0.0,,,,,,
AFW,AFW,1999,0.372266170311928,1.51799464318927,,,,173.95117365404,165.686409594007,181.780799103432,,,4.48967729134782,0.0,none,0.0,0.0,,,,,,
AFW,AFW,2000,2.53077516737997,3.81216115039309,,,,168.986796798122,160.944425247847,176.709821030456,,,4.53084348194886,0.0,none,0.0,0.0,,,,,,
AFW,AFW,2001,4.36152914007256,5.24868324071915,,,,163.80018403463,155.706292168126,171.427781203401,,,4.46519556174692,0.0,none,0.0,0.0,,,,,,
AFW,AFW,2002,3.18869330220589,9.94330712251539,,,,158.362260265767,150.379227706993,165.903308087264,,,4.27370648574837,0.0,none,0.0,0.0,,,,,,
AFW,AFW,2003,1.76090410099629,5.62636064767845,,,,152.865686105041,144.936916450944,160.347096890595,,,4.1679789387801,0.0,none,0.0,0.0,,,,,,
AFW,AFW,2004,0.694336305945758,8.07147345054227,,,,147.443086516047,139.523670180874,154.903337493538,,,4.08689146118398,0.0,none,0.0,0.0,,,,,,
AFW,AFW,2005,5.63163351357613,5.79743371948868,,,,142.197619492904,134.490111498941,149.516570373622,,,4.09646467682858,0.0,none,0.0,0.0,,,,,,
AFW,AFW,2006,4.41589984169561,5.28717104206022,,,,137.302381740468,129.667292981027,144.504723665729,,,3.96927941109318,0.0,none,0.0,0.0,,,,,,
AFW,AFW,2007,3.60736767984596,5.44753043563995,,,,132.792490854853,125.467527847375,139.742697665561,,,3.9480584197936,0.0,none,0.0,0.0,,,,,,
AFW,AFW,2008,8.45297623326755,6.21081188431489,,,,128.627647084077,121.482902579606,135.394498661519,,,3.96722459921357,0.0,none,0.0,0.0,,,,,,
AFW,AFW,2009,3.28244037589321,6.14119135977269,,,,129.544755083035,122.657976255564,136.118170373993,,,4.00285567701832,0.0,none,0.0,0.0,,,,,,
AFW,AFW,2010,1.78484420477113,7.00073960255909,,,,121.712749065176,115.065334152666,128.132581204003,,,3.98952016701337,0.0,none,0.0,0.0,,,,,,
AFW,AFW,2011,4.01869907534492,4.92204702375463,,,,118.528957391726,111.952157031888,124.788796132317,,,3.96721211893844,0.0,none,0.0,0.0,,,,,,
AFW,AFW,2012,4.57837463515948,5.12970299383294,,,,115.80657294891,109.372956989412,121.96390427303,,,3.98010182260688,0.0,none,0.0,0.0,,,,,,
AFW,AFW,2013,2.43920076104126,6.04669213138413,,,,113.599170995479,107.281376978576,119.642064593815,,,3.70779396420408,0.0,none,0.0,0.0,,,,,,
AFW,AFW,2014,1.76843582146224,5.6915512073646,,,,112.215793657169,106.033704700433,118.119478752371,,,3.88775083913174,0.0,none,0.0,0.0,,,,,,
AFW,AFW,2015,2.13081738058791,2.93286367242145,,,,109.224144920449,103.091834241602,115.077090145246,,,4.17014290578818,0.0,none,0.0,0.0,,,,,,
AFW,AFW,2016,1.48741550755546,0.194316483405615,,,,107.036377451589,100.972905505235,112.794213426844,,,4.16758013639496,0.0,none,0.0,0.0,,,,,,
AFW,AFW,2017,1.72548602374731,2.29634886599959,,,,105.157187178854,99.2293532688829,110.805467548986,,,4.28399591922403,0.0,none,0.0,0.0,,,,,,
AFW,AFW,2018,1.78404994832044,2.90466430784954,,,,102.260921384481,96.3909583475181,107.769508761367,,,4.33437713943307,0.0,none,0.0,0.0,,,,,,
AFW,AFW,2019,1.98309228487232,3.28168276850104,,,,101.440052039004,95.6191710373512,106.816750777637,,,4.39076373818366,0.0,none,0.0,0.0,,,,,,
AFW,AFW,2020,2.49037783931949,-3.73062984236253,,,,97.0265476087927,91.3858796200634,102.360617768229,,,4.79531801163781,0.0,none,0.0,0.0,,,,,,
AFW,AFW,2021,3.74556782333009,2.54969083217036,,,,95.1061739586136,89.5313046437378,100.321961720975,,,4.66663403105227,0.0,none,0.0,0.0,,,,,,
AFW,AFW,2022,7.94925143524016,4.47279468511532,,,,95.4174092711161,89.9507382837781,100.551459105174,,,3.59335356570127,0.0,none,0.0,0.0,,,,,,
AFW,AFW,2023,5.22116801324002,3.66242752919044,,,,88.7263351835126,83.3572751016554,93.8201939334707,,,3.20080093275133,0.0,none,0.0,0.0,,,,,,
AFW,AFW,2024,3.60804426950566,4.5856736208091,,,,,,,,,3.17242064214562,0.0,none,0.0,0.0,,,,,,
AGO,AGO,1995,2666.45059288538,15.0000000288633,,,,220.7,208.7,231.9,,,16.978,0.0,none,0.0,0.0,0.155,1.0,1.0,,,
AGO,AGO,1996,4145.10598220638,13.5443697551025,,,,218.9,206.8,230.4,,,16.177,0.0,none,0.0,0.0,0.155,1.0,1.0,,,
AGO,AGO,1997,219.176721172974,7.27427735460373,,,,216.2,204.2,227.6,,,16.064,0.0,none,0.0,0.0,0.155,1.0,1.0,,,
AGO,AGO,1998,107.284821528298,4.69114645093552,45.34669,41.96925,48.76261,212.6,200.9,223.7,,,16.29,0.0,none,0.0,0.0,0.155,1.0,2.0,,,
AGO,AGO,1999,248.195902412868,2.18148971840462,,,,208.2,196.5,219.3,,,16.543,0.0,none,0.0,0.0,0.155,1.0,2.0,,,
AGO,AGO,2000,324.996871601321,3.05462423430785,,,,203.0,191.5,213.9,27.0,51.9,16.646,0.0,none,0.0,0.0,0.155,1.0,2.0,,,
AGO,AGO,2001,152.561022469299,4.20599855619506,,,,196.9,185.5,207.6,,,16.668,0.0,none,0.0,0.0,0.155,1.0,2.0,,,
AGO,AGO,2002,108.897436089429,13.6656887608562,,,,189.9,179.0,200.4,,,16.432,0.0,none,0.0,0.0,0.16,1.0,1.0,,,
AGO,AGO,2003,98.2241436573304,3.48731240097521,,,,182.2,171.5,192.5,,,16.445,0.0,none,0.0,0.0,0.167,1.0,1.0,,,
AGO,AGO,2004,43.5421067519687,11.4198633904585,,,,173.8,163.3,183.8,,,16.313,0.0,none,0.0,0.0,0.167,1.0,1.0,12385219025.096,58630079.871,58363807.966
AGO,AGO,2005,22.953513851394,14.1547775343954,,,,165.0,154.9,174.5,,,16.295,0.0,none,0.0,0.0,0.169,0.0,0.0,22558576892.059,74959637.778,418084552.185
AGO,AGO,2006,13.3052101780032,11.8418178757044,,,,155.5,145.7,164.9,,,16.123,0.0,none,0.0,0.0,0.169,0.0,0.0,30548441305.207,118519370.613,684855553.164
AGO,AGO,2007,12.2514974459487,13.0026889457975,,,,146.0,136.6,155.3,,,16.066,0.0,none,0.0,0.0,0.169,1.0,1.0,42952519227.0,112021409.0,147313908.0
AGO,AGO,2008,12.4758291326398,10.7866360496581,75.37373,70.36089,80.44834,137.0,127.9,145.6,22.1,42.7,16.152,0.0,none,0.0,0.0,0.182,0.0,0.0,63682209683.792,176916692.605,3194800019.608
AGO,AGO,2009,13.7302839288408,1.99558909788963,74.65254,69.2545,80.11782,128.2,119.7,136.4,,,16.383,0.0,none,0.0,0.0,0.211,1.0,1.0,39792628598.0,143697784.0,3667654549.0
AGO,AGO,2010,14.4696564932577,5.29366572819954,75.80242,68.62343,83.07248,119.8,111.6,127.7,,,16.595,0.0,none,0.0,0.0,0.214,0.0,0.0,51511230653.0,147970519.0,3105041570.0
AGO,AGO,2011,13.4824679218511,3.59386960240222,78.02393,67.27698,88.90347,112.1,104.1,119.4,,,16.77,0.0,none,0.0,0.0,0.296,0.0,0.0,65192495550.0,194960533.0,2419337933.0
AGO,AGO,2012,10.2779049218839,8.50312283866612,,,,104.8,97.2,111.8,,,16.539,0.0,none,0.0,0.0,0.294,0.0,0.0,69708124751.0,242691171.0,1129048635.0
AGO,AGO,2013,8.77781429332624,4.88306129688392,,,,98.3,91.0,105.0,,,16.464,0.0,none,0.0,0.0,0.292,0.0,0.0,66505388303.0,258411341.0,2060590256.0
AGO,AGO,2014,7.28038730361121,4.65572356315585,,,,92.8,85.8,99.1,,,16.372,0.0,none,0.0,0.0,0.292,0.0,0.0,57336235615.0,331526560.0,1638997538.0
AGO,AGO,2015,9.35597215533784,0.763177710914789,,,,88.2,81.5,94.4,,,16.472,0.0,none,0.0,0.0,0.292,0.0,0.0,31894838588.85,248699576.1,1412342043.06
AGO,AGO,2016,30.6944150806719,-1.70053036291208,,,,84.1,77.9,90.1,,,16.572,0.0,none,0.0,0.0,0.294,1.0,1.0,26009598468.17,231618889.52,1575700425.15
AGO,AGO,2017,29.8444799015679,-0.149396225571834,,,,80.5,74.4,86.3,,,16.617,0.0,none,0.0,0.0,0.309,1.0,1.0,33051869064.74,283178602.55,1667571142.72
AGO,AGO,2018,19.6289379701521,-0.59441122698307,,,,77.3,71.3,82.9,39.3,51.3,16.602,0.0,none,0.0,0.0,0.352,0.0,0.0,38904909030.737,350982633.227,2416096927.868
AGO,AGO,2019,17.080954143438,-0.204680245744115,,,,74.4,68.4,79.8,,,16.497,0.0,none,0.0,0.0,0.348,1.0,1.0,33387700563.87,294304593.861,1980106610.626
AGO,AGO,2020,22.271539247051,-4.04244724639663,,,,71.6,65.8,76.8,,,16.696,0.0,none,0.0,0.0,0.335,1.0,1.0,19687858157.826,282103261.561,926453818.524
AGO,AGO,2021,25.7542948841891,2.10275251923413,,,,69.0,63.4,74.1,,,15.799,0.0,none,0.0,0.0,0.326,0.0,0.0,31318918599.479,322068826.039,1886757547.563
AGO,AGO,2022,21.3552901320822,4.21600258475137,,,,66.4,61.1,71.4,,,14.124,0.0,none,0.0,0.0,0.327,1.0,1.0,47576310443.686,678247525.877,3982471153.295
AGO,AGO,2023,13.6441017767715,1.26330814020108,,,,64.0,58.8,69.1,,,14.051,0.0,none,0.0,0.0,0.33,0.0,0.0,35115546788.222,329832599.085,3482377834.076
AGO,AGO,2024,28.2404948915772,4.42390664406875,,,,,,,,,14.02,0.0,none,0.0,0.0,0.34,1.0,1.0,34198326779.69,248436179.2,2860345600.32
ALB,ALB,1995,7.79321853789217,13.3223333268813,,,,33.6,32.0,35.2,,,14.607,0.0,none,0.0,0.0,0.427,0.0,0.0,,,
ALB,ALB,1996,12.7254778087103,7.33632894771891,,,,32.4,30.7,33.9,3.0,27.0,13.928,0.0,none,0.0,0.0,0.386,0.0,0.0,6336661.0,17158986.0,24009276.0
ALB,ALB,1997,33.1802743753956,-11.7115732812278,,,,31.1,29.5,32.6,,,16.872,0.0,none,0.0,0.0,0.372,0.0,0.0,2832944.0,10827152.0,20898342.0
ALB,ALB,1998,20.6428588670596,8.3100252038309,,,,29.8,28.2,31.2,,,20.042,0.0,none,0.0,0.0,0.391,0.0,0.0,2487029.0,21434003.0,32134664.0
ALB,ALB,1999,0.389437653561628,12.2507281968475,96.79354,95.98725,97.55622,28.4,26.9,29.8,,,20.835,0.0,none,0.0,0.0,0.396,0.0,0.0,7608978.0,30750054.0,43475781.0
ALB,ALB,2000,0.0500181363468238,7.46285871776054,95.38335,95.3679,95.39781,27.1,25.6,28.5,,,19.023,0.0,none,0.0,0.0,0.409,0.0,0.0,4911575.0,16341679.0,98348640.0
ALB,ALB,2001,3.10758827031434,8.8637306604876,93.86551,94.45652,93.3156,25.7,24.3,27.1,,,18.57,0.0,none,0.0,0.0,0.44,0.0,0.0,4435146.0,23146195.0,132666256.0
ALB,ALB,2002,7.77052583431552,4.62839587394552,,,,24.3,22.9,25.7,4.2,31.7,17.891,0.0,none,0.0,0.0,0.482,0.0,0.0,7027225.0,28452680.0,136366586.0
ALB,ALB,2003,0.484002611818478,5.33326426009945,91.69871,92.23154,91.20947,22.9,21.5,24.2,,,16.985,0.0,none,0.0,0.0,0.488,0.0,0.0,4967160.0,43547052.0,160212507.0
ALB,ALB,2004,2.28001916938101,5.26626173860785,90.92345,91.97377,89.95864,21.4,20.0,22.8,,,16.306,0.0,none,0.0,0.0,0.486,0.0,0.0,16295662.0,59008648.0,176819617.0
ALB,ALB,2005,2.36658195679795,5.13082193056189,,,,20.0,18.6,21.2,2.7,30.6,15.966,0.0,none,0.0,0.0,0.518,0.0,0.0,19059264.0,75451565.0,225479541.0
ALB,ALB,2006,2.37072831904282,6.0189812403864,,,,18.5,17.2,19.8,,,15.626,0.0,none,0.0,0.0,0.553,0.0,0.0,34288564.0,93123625.0,321005921.0
ALB,ALB,2007,2.93268248162323,6.50009261158209,,,,17.1,15.9,18.3,,,15.966,0.0,none,0.0,0.0,0.547,0.0,0.0,81651330.0,123379999.0,614489123.0
ALB,ALB,2008,3.32087090389265,6.90706230713707,86.78701,87.34731,86.27404,15.8,14.7,16.8,0.8,30.0,13.06,0.0,none,0.0,0.0,0.552,0.0,0.0,120814670.0,141905991.0,840447372.0
ALB,ALB,2009,2.26692209450831,2.69075152362146,85.34118,85.71818,84.99766,14.5,13.5,15.4,,,13.674,0.0,none,0.0,0.0,0.545,0.0,0.0,127471124.0,146779677.0,536096544.0
ALB,ALB,2010,3.6271009151748,2.97315442681247,85.95611,86.81675,85.18038,13.3,12.4,14.1,,,14.086,0.0,none,0.0,0.0,0.55,0.0,0.0,278763206.0,153446836.0,635513911.0
ALB,ALB,2011,3.42807130141503,2.46351683915714,86.99052,88.24009,85.88065,12.2,11.4,12.9,,,13.481,0.0,none,0.0,0.0,0.55,0.0,0.0,413444368.0,159349652.0,950348620.0
